date,CL=F,NG=F,GC=F,CADUSD=X,AUDUSD=X,EURUSD=X,CNYUSD=X,MXNUSD=X,JPYUSD=X,GBPUSD=X,KRWUSD=X,wcs_monthly
2023-04-12,83.26000213623047,2.0929999351501465,2010.9000244140625,0.7428040504455566,0.6654002070426941,1.0917507410049438,0.1452327370643615,0.0550694167613983,0.0074853664264082,1.2431007623672483,0.0007563781691715,
2023-04-13,82.16000366210938,2.006999969482422,2041.300048828125,0.7440476417541504,0.6699000597000122,1.0999890565872192,0.1454820483922958,0.0553860142827034,0.0075139943510293,1.2492660284042358,0.0007559550576843,
2023-04-14,82.5199966430664,2.114000082015991,2002.199951171875,0.7496252059936523,0.6783998608589172,1.1054610013961792,0.1456070244312286,0.0554969795048236,0.0075479103252291,1.2525300979614258,0.000768385536503,
2023-04-17,80.83000183105469,2.275000095367432,1994.199951171875,0.7482229471206665,0.6705199480056763,1.098659634590149,0.1455519348382949,0.0555775389075279,0.0074643022380769,1.2400178909301758,0.0007672359352,
2023-04-18,80.86000061035156,2.365999937057495,2007.4000244140625,0.7467144727706909,0.6700401306152344,1.0925379991531372,0.1453741937875747,0.0554563514888286,0.0074390922673046,1.2375471591949463,0.0007598380325362,
2023-04-19,79.16000366210938,2.2219998836517334,1995.199951171875,0.7467758059501648,0.6735698580741882,1.0975382328033447,0.1454566568136215,0.0554216541349887,0.0074602365493774,1.2425447702407837,0.0007599361706525,
2023-04-20,77.29000091552734,2.249000072479248,2007.5999755859373,0.7425007820129395,0.6705514192581177,1.095218300819397,0.1452411711215973,0.0554308332502841,0.0074236849322915,1.2428845167160034,0.0007537158089689,
2023-04-21,77.87000274658203,2.2330000400543213,1979.5,0.7417957186698914,0.6743178963661194,1.0970927476882937,0.1455159336328506,0.0555620081722736,0.0074629094451665,1.244090557098389,0.0007555152988061,
2023-04-24,78.76000213623047,2.2730000019073486,1989.0999755859373,0.7386397123336792,0.6693485379219055,1.0992271900177002,0.1450852453708648,0.0555643811821937,0.0074648591689765,1.2449734210968018,0.0007522303494624,
2023-04-25,77.06999969482422,2.306999921798706,1994.0,0.7388962507247925,0.6703805327415466,1.1059499979019165,0.1450347453355789,0.0556631684303283,0.0074580116197466,1.25,0.0007503000670112,
2023-04-26,74.30000305175781,2.117000102996826,1985.699951171875,0.7343006730079651,0.663640022277832,1.0978394746780396,0.1442668288946151,0.0554311461746692,0.007478816434741,1.2414803504943848,0.000745712139178,
2023-04-27,74.76000213623047,2.3550000190734863,1989.9000244140625,0.7336380481719971,0.6608380675315857,1.1047282218933103,0.144387662410736,0.055070474743843,0.0074926014058291,1.2471472024917605,0.0007474791491404,
2023-04-28,76.77999877929688,2.4100000858306885,1990.0999755859373,0.7353103756904602,0.6630398035049438,1.1032048463821411,0.1444606631994247,0.0554800406098365,0.0074737295508384,1.249750018119812,0.0007466085371561,
2023-05-01,75.66000366210938,2.318000078201294,1983.4000244140625,0.7375121116638184,0.6612401008605957,1.1010911464691162,0.1446947753429412,0.0555821135640144,0.0073321308009326,1.2557607889175415,0.0007478480692952,56.24
2023-05-02,71.66000366210938,2.21399998664856,2014.300048828125,0.7378984093666077,0.6622801423072815,1.0969241857528689,0.1446968615055084,0.0557485371828079,0.0072716167196631,1.2485953569412231,0.0007447180687449,
2023-05-03,68.5999984741211,2.1700000762939453,2028.5999755859373,0.7342413067817688,0.6673001646995544,1.1010911464691162,0.1447052359580993,0.0556350834667682,0.0073278322815895,1.2476606369018557,0.0007449898985214,
2023-05-04,68.55999755859375,2.1010000705718994,2048.0,0.7335734367370605,0.6641517877578735,1.1068925857543943,0.1447052359580993,0.0556913800537586,0.007432512473315,1.256897211074829,0.0007489346317015,
2023-05-05,71.33999633789062,2.13700008392334,2017.4000244140625,0.7394808530807495,0.6696098446846008,1.102292776107788,0.1448079049587249,0.0558678582310676,0.0074527310207486,1.2583364248275757,0.0007574896444566,
2023-05-08,73.16000366210938,2.23799991607666,2026.300048828125,0.7473841309547424,0.6747683882713318,1.10186767578125,0.144728273153305,0.0562864355742931,0.0073965042829513,1.2630568742752075,0.0007593245245516,
2023-05-09,73.70999908447266,2.2669999599456787,2036.199951171875,0.7478089332580566,0.6780994534492493,1.0996140241622925,0.1446863859891891,0.0562190003693103,0.0074034039862453,1.2612725496292114,0.0007561951060779,
2023-05-10,72.55999755859375,2.190999984741211,2030.5,0.7476635575294495,0.6766906976699829,1.096467137336731,0.1445211917161941,0.0563586689531803,0.0073916390538215,1.2624667882919312,0.0007541193626821,
2023-05-11,70.87000274658203,2.190000057220459,2014.699951171875,0.7478256821632385,0.6781914234161377,1.098406195640564,0.1442543566226959,0.0570216439664363,0.0074578444473445,1.2626996040344238,0.000758696522098,
2023-05-12,70.04000091552734,2.2660000324249268,2014.5,0.7411249876022339,0.669989824295044,1.0912145376205444,0.1439325213432312,0.0568999759852886,0.0074350545182824,1.2508130073547363,0.0007519475184381,
2023-05-15,71.11000061035156,2.375,2018.0,0.7377895712852478,0.6646903157234192,1.0852696895599363,0.1437339186668396,0.0568302869796752,0.0073625771328806,1.2450973987579346,0.0007454230799339,
2023-05-16,70.86000061035156,2.375999927520752,1988.4000244140625,0.7426661252975464,0.6703001260757446,1.0873701572418213,0.1438517719507217,0.0573621466755867,0.0073505090549588,1.2525207996368408,0.0007488392875529,
2023-05-17,72.83000183105469,2.365000009536743,1980.699951171875,0.7419938445091248,0.6657789945602417,1.0865668058395386,0.1433362960815429,0.0572072528302669,0.0073297666385769,1.2484394311904907,0.0007449177792295,
2023-05-18,71.86000061035156,2.5920000076293945,1956.5,0.7425724267959595,0.6655617952346802,1.0838346481323242,0.1429163515567779,0.0567963346838951,0.0072667025960981,1.2482805252075195,0.0007495408644899,
2023-05-19,71.55000305175781,2.5850000381469727,1978.699951171875,0.740867018699646,0.6629980802536011,1.0775396823883057,0.1421443969011306,0.0564471073448658,0.0072139664553105,1.2412338256835938,0.0007492096046917,
2023-05-22,71.98999786376953,2.400000095367432,1974.800048828125,0.7413997650146484,0.666100025177002,1.0822745561599731,0.1427164673805236,0.0563504099845886,0.0072625861503183,1.2461059093475342,0.0007551672752015,
2023-05-23,72.91000366210938,2.321000099182129,1972.4000244140625,0.7405816912651062,0.6649687886238098,1.0811045169830322,0.1422293037176132,0.0559287257492542,0.0072112614288926,1.243440866470337,0.0007611335022374,
2023-05-24,74.33999633789062,2.3980000019073486,1962.800048828125,0.7407736778259277,0.6613581776618958,1.076971173286438,0.141715332865715,0.0556848682463169,0.0072151110507547,1.241726994514465,0.0007576676434837,
2023-05-25,71.83000183105469,2.306999921798706,1943.0999755859373,0.7359163761138916,0.6545102000236511,1.0757315158843994,0.141647070646286,0.0561799928545951,0.0071796267293393,1.2371032238006592,0.0007584260893054,
2023-05-26,72.66999816894531,2.180999994277954,1944.0999755859373,0.7329658269882202,0.6498485803604126,1.072443604469299,0.1412948220968246,0.0560340248048305,0.007141990121454,1.2318304777145386,0.0007513769087381,
